Timestamp,Acc_X,Acc_Y,Acc_Z,Latitude,Longitude
2026-06-18T10:51:41.560274,+0.14,-0.16,-0.98,51.5381286,-0.0115329
2026-06-18T10:51:41.651083,+0.13,-0.15,-0.98,51.5381286,-0.0115329
2026-06-18T10:51:41.711802,+0.14,-0.14,-0.98,51.5381286,-0.0115329
2026-06-18T10:51:41.767616,+0.12,-0.15,-0.98,51.5381286,-0.0115329
2026-06-18T10:51:41.833811,+0.14,-0.15,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:41.890291,+0.16,-0.15,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:41.981609,+0.16,-0.12,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:42.039130,+0.04,-0.11,-1.01,51.5381253,-0.0115446
2026-06-18T10:51:42.107721,+0.13,-0.18,-0.96,51.5381253,-0.0115446
2026-06-18T10:51:42.161530,+0.22,-0.25,-0.94,51.5381253,-0.0115446
2026-06-18T10:51:42.247589,+0.08,-0.11,-1.04,51.5381253,-0.0115446
2026-06-18T10:51:42.310558,+0.13,-0.06,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:42.370561,+0.14,-0.09,-1.00,51.5381253,-0.0115446
2026-06-18T10:51:42.430704,+0.12,-0.14,-0.99,51.5381253,-0.0115446
2026-06-18T10:51:42.488849,+0.18,-0.12,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:42.580350,+0.16,-0.14,-0.97,51.5381253,-0.0115446
2026-06-18T10:51:42.640047,+0.14,-0.17,-0.97,51.5381253,-0.0115446
2026-06-18T10:51:42.698932,+0.11,-0.16,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:42.762386,+0.09,-0.17,-0.98,51.5381253,-0.0115446
2026-06-18T10:51:42.848116,+0.08,-0.18,-0.97,51.5381269,-0.0115529
2026-06-18T10:51:42.909679,+0.13,-0.21,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:42.968245,+0.13,-0.20,-0.96,51.5381269,-0.0115529
2026-06-18T10:51:43.028732,+0.12,-0.22,-0.96,51.5381269,-0.0115529
2026-06-18T10:51:43.088712,+0.11,-0.19,-0.96,51.5381269,-0.0115529
2026-06-18T10:51:43.179078,+0.11,-0.17,-0.95,51.5381269,-0.0115529
2026-06-18T10:51:43.240739,+0.05,-0.20,-0.96,51.5381269,-0.0115529
2026-06-18T10:51:43.300001,+0.08,-0.20,-0.97,51.5381269,-0.0115529
2026-06-18T10:51:43.358830,+0.11,-0.22,-0.94,51.5381269,-0.0115529
2026-06-18T10:51:43.420623,+0.09,-0.21,-0.96,51.5381269,-0.0115529
2026-06-18T10:51:43.509688,+0.11,-0.19,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:43.567852,+0.14,-0.18,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:43.633815,+0.11,-0.18,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:43.689915,+0.11,-0.15,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:43.749787,+0.11,-0.13,-0.98,51.5381269,-0.0115529
2026-06-18T10:51:43.838685,+0.08,-0.14,-0.99,51.5381261,-0.0115623
2026-06-18T10:51:43.900810,+0.05,-0.14,-0.99,51.5381261,-0.0115623
2026-06-18T10:51:43.960684,+0.05,-0.15,-0.99,51.5381261,-0.0115623
2026-06-18T10:51:44.021873,+0.11,-0.13,-0.98,51.5381261,-0.0115623
2026-06-18T10:51:44.079188,+0.13,-0.14,-0.98,51.5381261,-0.0115623
2026-06-18T10:51:44.168896,+0.10,-0.16,-0.98,51.5381261,-0.0115623
2026-06-18T10:51:44.232350,+0.07,-0.15,-0.99,51.5381261,-0.0115623
2026-06-18T10:51:44.288796,+0.07,-0.15,-0.98,51.5381261,-0.0115623
2026-06-18T10:51:44.351362,+0.05,-0.20,-0.97,51.5381261,-0.0115623
2026-06-18T10:51:44.413201,-0.09,-0.32,-1.01,51.5381261,-0.0115623
2026-06-18T10:51:44.499481,-0.00,-0.30,-0.93,51.5381261,-0.0115623
2026-06-18T10:51:44.557613,+0.19,-0.17,-0.97,51.5381261,-0.0115623
2026-06-18T10:51:44.621283,+0.28,-0.10,-0.90,51.5381261,-0.0115623
2026-06-18T10:51:44.678823,+0.28,-0.14,-0.97,51.5381261,-0.0115623
2026-06-18T10:51:44.739354,+0.33,-0.18,-0.97,51.5381261,-0.0115623
2026-06-18T10:51:44.830723,+0.41,-0.16,-0.96,51.5381261,-0.0115682
