Timestamp,Acc_X,Acc_Y,Acc_Z,Latitude,Longitude
2026-06-18T10:25:37.239164,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.298953,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.354927,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.416226,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.505754,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.571967,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.628147,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.686075,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.751342,+0.25,-0.04,-0.98,51.541529,-0.016186
2026-06-18T10:25:37.836035,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:37.897319,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:37.959028,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.048557,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.107473,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.197713,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.228707,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.288413,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.345400,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.435787,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.496104,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.556857,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.616290,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.679066,+0.25,-0.03,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.771328,+0.25,-0.04,-0.98,51.5415265,-0.0161846
2026-06-18T10:25:38.825372,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:38.887330,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:38.945773,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.006202,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.097923,+0.25,-0.03,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.157837,+0.25,-0.03,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.215797,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.278123,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.336478,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.427096,+0.25,-0.04,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.486865,+0.25,-0.02,-1.00,51.541526,-0.0161849
2026-06-18T10:25:39.549076,+0.26,-0.03,-0.97,51.541526,-0.0161849
2026-06-18T10:25:39.607813,+0.51,+0.11,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.668409,+0.35,+0.00,-0.98,51.541526,-0.0161849
2026-06-18T10:25:39.758708,+0.31,-0.10,-0.97,51.541526,-0.0161849
2026-06-18T10:25:39.815441,+0.21,-0.13,-0.96,51.5415232,-0.0161898
2026-06-18T10:25:39.878965,+0.17,-0.15,-0.97,51.5415232,-0.0161898
2026-06-18T10:25:39.935789,+0.12,-0.19,-0.96,51.5415232,-0.0161898
2026-06-18T10:25:40.030053,+0.13,-0.07,-1.00,51.5415232,-0.0161898
2026-06-18T10:25:40.087011,+0.01,-0.20,-0.97,51.5415232,-0.0161898
2026-06-18T10:25:40.147504,+0.16,-0.15,-0.96,51.5415232,-0.0161898
2026-06-18T10:25:40.208333,+0.15,-0.14,-0.92,51.5415232,-0.0161898
2026-06-18T10:25:40.267207,+0.19,-0.10,-0.93,51.5415232,-0.0161898
2026-06-18T10:25:40.356970,+0.12,-0.11,-0.99,51.5415232,-0.0161898
2026-06-18T10:25:40.416179,+0.04,-0.14,-1.01,51.5415232,-0.0161898
2026-06-18T10:25:40.482328,+0.06,-0.10,-0.98,51.5415232,-0.0161898
2026-06-18T10:25:40.536109,+0.15,-0.02,-1.00,51.5415232,-0.0161898
2026-06-18T10:25:40.595665,+0.12,-0.15,-0.98,51.5415232,-0.0161898
2026-06-18T10:25:40.688567,+0.16,-0.12,-0.97,51.5415232,-0.0161898
2026-06-18T10:25:40.748278,+0.14,-0.06,-0.97,51.5415232,-0.0161898
2026-06-18T10:25:40.805679,+0.09,-0.08,-0.96,51.5415232,-0.0161898
2026-06-18T10:25:40.866408,+0.17,-0.12,-0.97,51.5415218,-0.0161944
2026-06-18T10:25:40.927541,+0.05,-0.16,-1.01,51.5415218,-0.0161944
2026-06-18T10:25:41.018518,+0.06,-0.13,-1.00,51.5415218,-0.0161944
2026-06-18T10:25:41.077143,+0.02,-0.14,-0.98,51.5415218,-0.0161944
2026-06-18T10:25:41.138338,+0.06,-0.13,-0.98,51.5415218,-0.0161944
2026-06-18T10:25:41.194951,-0.00,-0.15,-0.98,51.5415218,-0.0161944
2026-06-18T10:25:41.260961,+0.07,-0.07,-0.99,51.5415218,-0.0161944
2026-06-18T10:25:41.345208,+0.13,-0.08,-1.00,51.5415218,-0.0161944
2026-06-18T10:25:41.407098,+0.15,-0.08,-0.98,51.5415218,-0.0161944
2026-06-18T10:25:41.467564,+0.23,-0.09,-0.99,51.5415218,-0.0161944
2026-06-18T10:25:41.527055,+0.26,-0.10,-1.00,51.5415218,-0.0161944
2026-06-18T10:25:41.589543,+0.29,-0.07,-1.01,51.5415218,-0.0161944
2026-06-18T10:25:41.678394,+0.30,-0.06,-0.98,51.5415218,-0.0161944
2026-06-18T10:25:41.737166,+0.27,-0.05,-0.94,51.5415218,-0.0161944
2026-06-18T10:25:41.798442,+0.15,-0.13,-0.95,51.5415218,-0.0161944
2026-06-18T10:25:41.856137,+0.00,-0.21,-0.97,51.5415198,-0.0161977
2026-06-18T10:25:41.946562,+0.29,+0.07,-0.98,51.5415198,-0.0161977
2026-06-18T10:25:42.010256,+0.51,+0.19,-0.96,51.5415198,-0.0161977
