Timestamp,Acc_X,Acc_Y,Acc_Z,Latitude,Longitude
2026-06-18T10:36:52.615409,+0.18,-0.16,-0.98,51.540597,-0.0146477
2026-06-18T10:36:52.670576,+0.19,-0.15,-0.97,51.540597,-0.0146477
2026-06-18T10:36:52.727954,+0.18,-0.17,-0.97,51.540597,-0.0146477
2026-06-18T10:36:52.776977,+0.18,-0.15,-0.97,51.540597,-0.0146477
2026-06-18T10:36:52.845823,+0.17,-0.14,-0.97,51.540597,-0.0146477
2026-06-18T10:36:52.932329,+0.16,-0.17,-0.97,51.540597,-0.0146477
2026-06-18T10:36:52.996449,+0.18,-0.18,-0.96,51.540597,-0.0146477
2026-06-18T10:36:53.047695,+0.18,-0.16,-0.97,51.540597,-0.0146477
2026-06-18T10:36:53.107385,+0.17,-0.15,-0.97,51.540597,-0.0146477
2026-06-18T10:36:53.173064,+0.24,-0.13,-0.97,51.540597,-0.0146477
2026-06-18T10:36:53.258978,+0.20,-0.15,-0.98,51.540597,-0.0146477
2026-06-18T10:36:53.317910,+0.11,-0.08,-1.02,51.540597,-0.0146477
2026-06-18T10:36:53.377735,+0.21,-0.27,-0.97,51.540597,-0.0146477
2026-06-18T10:36:53.438131,+0.24,-0.05,-1.00,51.540597,-0.0146477
2026-06-18T10:36:53.498194,+0.09,-0.15,-0.99,51.540597,-0.0146477
2026-06-18T10:36:53.588317,+0.15,-0.17,-0.95,51.540597,-0.0146477
2026-06-18T10:36:53.648943,+0.21,-0.06,-1.02,51.540597,-0.0146477
2026-06-18T10:36:53.707012,+0.16,-0.08,-1.01,51.540597,-0.0146477
2026-06-18T10:36:53.773694,+0.17,-0.12,-0.97,51.5406172,-0.0147388
2026-06-18T10:36:53.860437,+0.22,-0.15,-0.99,51.5406172,-0.0147388
2026-06-18T10:36:53.919748,+0.09,-0.19,-0.98,51.5406172,-0.0147388
2026-06-18T10:36:53.979404,+0.05,-0.16,-0.99,51.5406172,-0.0147388
2026-06-18T10:36:54.038584,+0.19,-0.16,-0.97,51.5406172,-0.0147388
2026-06-18T10:36:54.097824,+0.16,-0.19,-0.96,51.5406172,-0.0147388
2026-06-18T10:36:54.189330,+0.16,-0.14,-0.98,51.5406172,-0.0147388
2026-06-18T10:36:54.246530,+0.12,-0.21,-0.96,51.5406172,-0.0147388
2026-06-18T10:36:54.306426,+0.22,-0.20,-0.98,51.5406172,-0.0147388
2026-06-18T10:36:54.374643,+0.07,-0.23,-0.98,51.5406172,-0.0147388
2026-06-18T10:36:54.430411,+0.12,-0.11,-0.98,51.5406172,-0.0147388
2026-06-18T10:36:54.516873,+0.13,-0.11,-0.99,51.5406172,-0.0147388
