Timestamp,Acc_X,Acc_Y,Acc_Z,Latitude,Longitude
2026-06-18T10:38:50.106148,+0.24,-0.14,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.171150,+0.21,-0.13,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.234413,+0.18,-0.13,-0.98,51.5416679,-0.0155336
2026-06-18T10:38:50.285917,+0.18,-0.16,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.345933,+0.19,-0.16,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.439012,+0.21,-0.14,-0.98,51.5416679,-0.0155336
2026-06-18T10:38:50.500983,+0.17,-0.15,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.561648,+0.20,-0.13,-0.98,51.5416679,-0.0155336
2026-06-18T10:38:50.616267,+0.16,-0.14,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.706451,+0.20,-0.14,-0.97,51.5416679,-0.0155336
2026-06-18T10:38:50.769895,+0.20,-0.13,-0.98,51.5416679,-0.0155336
2026-06-18T10:38:50.830549,+0.20,-0.12,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:50.892257,+0.22,-0.13,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:50.949936,+0.19,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.049920,+0.22,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.099042,+0.22,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.161214,+0.21,-0.13,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.223147,+0.19,-0.16,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.277374,+0.22,-0.13,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:51.371980,+0.19,-0.13,-0.96,51.5416665,-0.0155376
2026-06-18T10:38:51.428271,+0.19,-0.15,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:51.489605,+0.22,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.548583,+0.19,-0.15,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:51.609702,+0.21,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.698641,+0.19,-0.13,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:51.757695,+0.20,-0.13,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.819091,+0.19,-0.15,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:51.880099,+0.19,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:51.940429,+0.20,-0.12,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:52.028333,+0.18,-0.16,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:52.087944,+0.19,-0.14,-0.96,51.5416665,-0.0155376
2026-06-18T10:38:52.148147,+0.21,-0.13,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:52.209094,+0.18,-0.13,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:52.268643,+0.18,-0.11,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:52.359735,+0.18,-0.14,-0.98,51.5416665,-0.0155376
2026-06-18T10:38:52.419752,+0.17,-0.16,-0.96,51.5416665,-0.0155376
2026-06-18T10:38:52.478963,+0.22,-0.14,-0.97,51.5416665,-0.0155376
2026-06-18T10:38:52.538674,+0.15,-0.16,-0.96,51.5416665,-0.0155376
2026-06-18T10:38:52.628265,+0.21,-0.07,-1.00,51.5416665,-0.0155376
2026-06-18T10:38:52.688508,+0.17,-0.14,-0.95,51.5416665,-0.0155376
2026-06-18T10:38:52.747405,+0.15,-0.16,-0.92,51.5416665,-0.0155376
2026-06-18T10:38:52.811536,+0.21,-0.21,-0.94,51.5416701,-0.0155404
2026-06-18T10:38:52.899437,+0.22,-0.21,-0.96,51.5416701,-0.0155404
2026-06-18T10:38:52.958240,+0.34,-0.17,-0.95,51.5416701,-0.0155404
2026-06-18T10:38:53.021327,+0.34,-0.22,-0.94,51.5416701,-0.0155404
2026-06-18T10:38:53.078837,+0.28,-0.24,-0.94,51.5416701,-0.0155404
2026-06-18T10:38:53.139495,+0.29,-0.25,-1.00,51.5416701,-0.0155404
2026-06-18T10:38:53.229977,+0.27,-0.19,-0.96,51.5416701,-0.0155404
2026-06-18T10:38:53.289348,+0.31,-0.20,-0.94,51.5416701,-0.0155404
2026-06-18T10:38:53.348507,+0.37,-0.23,-0.94,51.5416701,-0.0155404
2026-06-18T10:38:53.407964,+0.33,-0.29,-0.92,51.5416701,-0.0155404
2026-06-18T10:38:53.468693,+0.30,-0.35,-0.95,51.5416701,-0.0155404
2026-06-18T10:38:53.557232,+0.29,-0.40,-0.94,51.5416701,-0.0155404
